Glottocode,LanguageName,Phoneme,affiliation
wapp1239,WAPPO,R̪|R,Yukian
wapp1239,WAPPO,R̪̰|R̰,Yukian
wapp1239,WAPPO,s̪|s,Yukian
wapp1239,WAPPO,ʃ,Yukian
wapp1239,WAPPO,t,Yukian
wapp1239,WAPPO,t̪,Yukian
wapp1239,WAPPO,t̪s̪|ts,Yukian
wapp1239,WAPPO,t̪s̪ʼ|tsʼ,Yukian
wapp1239,WAPPO,t̠ʃ,Yukian
wapp1239,WAPPO,t̠ʃʼ,Yukian
wapp1239,WAPPO,tʼ,Yukian
wapp1239,WAPPO,t̪ʼ,Yukian
wapp1239,WAPPO,u,Yukian
wapp1239,WAPPO,ʔ,Yukian
wapi1253,WAPISHANA,a,Maipurean
wapi1253,WAPISHANA,ã,Maipurean
wapi1253,WAPISHANA,b̰,Maipurean
wapi1253,WAPISHANA,d,Maipurean
wapi1253,WAPISHANA,d̰,Maipurean
wapi1253,WAPISHANA,ɡ,Maipurean
wapi1253,WAPISHANA,h,Maipurean
wapi1253,WAPISHANA,i,Maipurean
wapi1253,WAPISHANA,ĩ,Maipurean
wapi1253,WAPISHANA,ɨ,Maipurean
wapi1253,WAPISHANA,ɨ̃,Maipurean
wapi1253,WAPISHANA,kʰ,Maipurean
wapi1253,WAPISHANA,m,Maipurean
wapi1253,WAPISHANA,n̠,Maipurean
wapi1253,WAPISHANA,pʰ,Maipurean
wapi1253,WAPISHANA,ɾ,Maipurean
wapi1253,WAPISHANA,s,Maipurean
wapi1253,WAPISHANA,ʃ,Maipurean
wapi1253,WAPISHANA,tʰ,Maipurean
wapi1253,WAPISHANA,t̠ʃʰ,Maipurean
wapi1253,WAPISHANA,u,Maipurean
wapi1253,WAPISHANA,ũ,Maipurean
wapi1253,WAPISHANA,w,Maipurean
wapi1253,WAPISHANA,ʐ̰,Maipurean
wapi1253,WAPISHANA,ʔ,Maipurean
wara1303,WARAO,a,Language isolate
wara1303,WARAO,ã,Language isolate
wara1303,WARAO,b,Language isolate
wara1303,WARAO,ɛ,Language isolate
wara1303,WARAO,ɛ̃,Language isolate
wara1303,WARAO,h,Language isolate
wara1303,WARAO,i,Language isolate
wara1303,WARAO,ĩ,Language isolate
wara1303,WARAO,j,Language isolate
wara1303,WARAO,k,Language isolate
wara1303,WARAO,kʷ,Language isolate
wara1303,WARAO,m,Language isolate
wara1303,WARAO,n,Language isolate
wara1303,WARAO,o,Language isolate
wara1303,WARAO,õ,Language isolate
wara1303,WARAO,ɺ,Language isolate
wara1303,WARAO,s,Language isolate
wara1303,WARAO,t,Language isolate
wara1303,WARAO,u,Language isolate
wara1303,WARAO,ũ,Language isolate
wara1303,WARAO,β̞,Language isolate
nucl1620,WAHGI,a,Trans-New Guinea
nucl1620,WAHGI,e̞,Trans-New Guinea
nucl1620,WAHGI,i,Trans-New Guinea
nucl1620,WAHGI,ɪ,Trans-New Guinea
nucl1620,WAHGI,j,Trans-New Guinea
nucl1620,WAHGI,k,Trans-New Guinea
nucl1620,WAHGI,ʟ͓̥,Trans-New Guinea
nucl1620,WAHGI,ɬ,Trans-New Guinea
nucl1620,WAHGI,ɬ̪,Trans-New Guinea
nucl1620,WAHGI,m,Trans-New Guinea
nucl1620,WAHGI,mb,Trans-New Guinea
nucl1620,WAHGI,n,Trans-New Guinea
nucl1620,WAHGI,n̪,Trans-New Guinea
nucl1620,WAHGI,nd,Trans-New Guinea
nucl1620,WAHGI,n̪d̪z̪,Trans-New Guinea
nucl1620,WAHGI,ŋ,Trans-New Guinea
nucl1620,WAHGI,ŋɡ,Trans-New Guinea
nucl1620,WAHGI,ɔ,Trans-New Guinea
nucl1620,WAHGI,p,Trans-New Guinea
nucl1620,WAHGI,t,Trans-New Guinea
nucl1620,WAHGI,t̪s̪,Trans-New Guinea
nucl1620,WAHGI,u,Trans-New Guinea
nucl1620,WAHGI,w,Trans-New Guinea
wich1260,WICHITA,ɒ,Caddoan
wich1260,WICHITA,ɒː,Caddoan
wich1260,WICHITA,eː,Caddoan
wich1260,WICHITA,ɛ,Caddoan
wich1260,WICHITA,ɛː,Caddoan
wich1260,WICHITA,ɦ,Caddoan
wich1260,WICHITA,i,Caddoan
wich1260,WICHITA,k,Caddoan
wich1260,WICHITA,kʰ,Caddoan
wich1260,WICHITA,kʷ,Caddoan
wich1260,WICHITA,kʷʰ,Caddoan
wich1260,WICHITA,kʼ,Caddoan
wich1260,WICHITA,n̪|n,Caddoan
wich1260,WICHITA,n̪ː|nː,Caddoan
wich1260,WICHITA,oː,Caddoan
wich1260,WICHITA,R̪̰|R̰,Caddoan
wich1260,WICHITA,s̪|s,Caddoan
wich1260,WICHITA,s̪ː|sː,Caddoan
wich1260,WICHITA,s̪ʼ|sʼ,Caddoan
wich1260,WICHITA,t̪|t,Caddoan
wich1260,WICHITA,t̪ʰ|tʰ,Caddoan
wich1260,WICHITA,t̪s̪|ts,Caddoan
wich1260,WICHITA,t̪s̪ː|tsː,Caddoan
wich1260,WICHITA,t̪s̪ʼ|tsʼ,Caddoan
wich1260,WICHITA,ʈʂʰ,Caddoan
wich1260,WICHITA,u,Caddoan
wich1260,WICHITA,w,Caddoan
wich1260,WICHITA,w̰,Caddoan
wich1260,WICHITA,ʔ,Caddoan
wikm1247,WIK-MUNKAN,a,Australian
wikm1247,WIK-MUNKAN,ɛ,Australian
wikm1247,WIK-MUNKAN,i,Australian
wikm1247,WIK-MUNKAN,j,Australian
wikm1247,WIK-MUNKAN,k,Australian
wikm1247,WIK-MUNKAN,l,Australian
wikm1247,WIK-MUNKAN,m,Australian
wikm1247,WIK-MUNKAN,n,Australian
wikm1247,WIK-MUNKAN,n̠,Australian
wikm1247,WIK-MUNKAN,ŋ,Australian
wikm1247,WIK-MUNKAN,ɔ,Australian
wikm1247,WIK-MUNKAN,p,Australian
wikm1247,WIK-MUNKAN,r,Australian
wikm1247,WIK-MUNKAN,t,Australian
wikm1247,WIK-MUNKAN,t̠,Australian
wikm1247,WIK-MUNKAN,ʊ,Australian
wikm1247,WIK-MUNKAN,w,Australian
wikm1247,WIK-MUNKAN,ʔ,Australian
wint1259,WINTU,a,Wintuan
wint1259,WINTU,b,Wintuan
wint1259,WINTU,d,Wintuan
wint1259,WINTU,d̠ʒ,Wintuan
wint1259,WINTU,e̞,Wintuan
wint1259,WINTU,f,Wintuan
wint1259,WINTU,h,Wintuan
wint1259,WINTU,i,Wintuan
wint1259,WINTU,j,Wintuan
wint1259,WINTU,k,Wintuan
wint1259,WINTU,kʼ,Wintuan
wint1259,WINTU,m,Wintuan
wint1259,WINTU,n,Wintuan
wint1259,WINTU,o̞,Wintuan
wint1259,WINTU,p,Wintuan
wint1259,WINTU,pʰ,Wintuan
wint1259,WINTU,pʼ,Wintuan
wint1259,WINTU,q,Wintuan
wint1259,WINTU,qʼ,Wintuan
wint1259,WINTU,ɹ,Wintuan
wint1259,WINTU,s,Wintuan
wint1259,WINTU,t,Wintuan
wint1259,WINTU,tʰ,Wintuan
wint1259,WINTU,tɬ,Wintuan
wint1259,WINTU,tɬʼ,Wintuan
wint1259,WINTU,tsʼ,Wintuan
wint1259,WINTU,t̠ʃ,Wintuan
wint1259,WINTU,t̠ʃʼ,Wintuan
wint1259,WINTU,tʼ,Wintuan
wint1259,WINTU,u,Wintuan
wint1259,WINTU,w,Wintuan
wint1259,WINTU,x,Wintuan
wint1259,WINTU,ʔ,Wintuan
wint1259,WINTU,θ,Wintuan
wint1259,WINTU,χ,Wintuan
wiyo1248,WIYOT,a,Algic
wiyo1248,WIYOT,e̞,Algic
wiyo1248,WIYOT,i,Algic
wiyo1248,WIYOT,j,Algic
wiyo1248,WIYOT,k,Algic
wiyo1248,WIYOT,kʰ,Algic
wiyo1248,WIYOT,kʷ,Algic
wiyo1248,WIYOT,kʷʰ,Algic
wiyo1248,WIYOT,l̪|l,Algic
wiyo1248,WIYOT,ɬ̪|ɬ,Algic
wiyo1248,WIYOT,m,Algic
wiyo1248,WIYOT,n̪|n,Algic
wiyo1248,WIYOT,o̞,Algic
wiyo1248,WIYOT,p,Algic
wiyo1248,WIYOT,pʰ,Algic
wiyo1248,WIYOT,ɹ,Algic
wiyo1248,WIYOT,ɻ,Algic
wiyo1248,WIYOT,s̪|s,Algic
wiyo1248,WIYOT,ʃ,Algic
wiyo1248,WIYOT,t̪|t,Algic
wiyo1248,WIYOT,t̪ʰ|tʰ,Algic
wiyo1248,WIYOT,t̪s̪|ts,Algic
wiyo1248,WIYOT,t̪s̪ʰ|tsʰ,Algic
wiyo1248,WIYOT,t̠ʃ,Algic
wiyo1248,WIYOT,t̠ʃʰ,Algic
wiyo1248,WIYOT,u,Algic
wiyo1248,WIYOT,ɰ,Algic
wiyo1248,WIYOT,w,Algic
wiyo1248,WIYOT,ʔ,Algic
want1252,WANTOAT,a,Trans-New Guinea
want1252,WANTOAT,æ,Trans-New Guinea
want1252,WANTOAT,e̞,Trans-New Guinea
want1252,WANTOAT,ə,Trans-New Guinea
want1252,WANTOAT,i,Trans-New Guinea
want1252,WANTOAT,k,Trans-New Guinea
want1252,WANTOAT,kʷ,Trans-New Guinea
want1252,WANTOAT,m,Trans-New Guinea
want1252,WANTOAT,mb,Trans-New Guinea
want1252,WANTOAT,n̪|n,Trans-New Guinea
want1252,WANTOAT,n̪d̪|nd,Trans-New Guinea
want1252,WANTOAT,n̪z̪|nz,Trans-New Guinea
want1252,WANTOAT,ŋ,Trans-New Guinea
want1252,WANTOAT,ŋɡ,Trans-New Guinea
want1252,WANTOAT,ŋɡʷ,Trans-New Guinea
want1252,WANTOAT,ŋʷ,Trans-New Guinea
want1252,WANTOAT,o̞,Trans-New Guinea
want1252,WANTOAT,p,Trans-New Guinea
want1252,WANTOAT,s̪|s,Trans-New Guinea
want1252,WANTOAT,t̪|t,Trans-New Guinea
want1252,WANTOAT,u,Trans-New Guinea
usan1239,USAN,a,Trans-New Guinea
usan1239,USAN,b,Trans-New Guinea
usan1239,USAN,d,Trans-New Guinea
usan1239,USAN,ɛ,Trans-New Guinea
usan1239,USAN,ɡ,Trans-New Guinea
usan1239,USAN,i,Trans-New Guinea
usan1239,USAN,j,Trans-New Guinea
usan1239,USAN,m,Trans-New Guinea
usan1239,USAN,mb,Trans-New Guinea
usan1239,USAN,n,Trans-New Guinea
usan1239,USAN,nd,Trans-New Guinea
usan1239,USAN,ŋɡ,Trans-New Guinea
usan1239,USAN,ɔ,Trans-New Guinea
usan1239,USAN,p,Trans-New Guinea
usan1239,USAN,s,Trans-New Guinea
usan1239,USAN,t,Trans-New Guinea
usan1239,USAN,u,Trans-New Guinea
usan1239,USAN,ʌ,Trans-New Guinea
usan1239,USAN,w,Trans-New Guinea
usan1239,USAN,ʔ,Trans-New Guinea
kama1365,WOISIKA,a,Trans-New Guinea
kama1365,WOISIKA,a̟,Trans-New Guinea
kama1365,WOISIKA,ɑ,Trans-New Guinea
kama1365,WOISIKA,ɒ,Trans-New Guinea
kama1365,WOISIKA,b,Trans-New Guinea
kama1365,WOISIKA,d̪|d,Trans-New Guinea
kama1365,WOISIKA,e̠̞,Trans-New Guinea
kama1365,WOISIKA,ɛ,Trans-New Guinea
kama1365,WOISIKA,f,Trans-New Guinea
kama1365,WOISIKA,ɡ,Trans-New Guinea
kama1365,WOISIKA,h,Trans-New Guinea
kama1365,WOISIKA,ɪ,Trans-New Guinea
kama1365,WOISIKA,ɨ,Trans-New Guinea
kama1365,WOISIKA,j,Trans-New Guinea
kama1365,WOISIKA,k,Trans-New Guinea
kama1365,WOISIKA,l̪|l,Trans-New Guinea
kama1365,WOISIKA,m,Trans-New Guinea
kama1365,WOISIKA,n̪|n,Trans-New Guinea
kama1365,WOISIKA,ŋ,Trans-New Guinea
kama1365,WOISIKA,o̟̞,Trans-New Guinea
kama1365,WOISIKA,ɔ,Trans-New Guinea
kama1365,WOISIKA,p,Trans-New Guinea
kama1365,WOISIKA,r̪|r,Trans-New Guinea
kama1365,WOISIKA,s̪|s,Trans-New Guinea
kama1365,WOISIKA,t̪|t,Trans-New Guinea
kama1365,WOISIKA,ʉ,Trans-New Guinea
kama1365,WOISIKA,ʊ,Trans-New Guinea
kama1365,WOISIKA,ʋ,Trans-New Guinea
nucl1347,WOLOF,a,Niger-Congo
nucl1347,WOLOF,aː,Niger-Congo
nucl1347,WOLOF,b,Niger-Congo
nucl1347,WOLOF,bː,Niger-Congo
nucl1347,WOLOF,c,Niger-Congo
nucl1347,WOLOF,d,Niger-Congo
nucl1347,WOLOF,e,Niger-Congo
nucl1347,WOLOF,eː,Niger-Congo
nucl1347,WOLOF,ɛ,Niger-Congo
nucl1347,WOLOF,ɛː,Niger-Congo
nucl1347,WOLOF,f,Niger-Congo
nucl1347,WOLOF,ɡ,Niger-Congo
nucl1347,WOLOF,i,Niger-Congo
nucl1347,WOLOF,iː,Niger-Congo
nucl1347,WOLOF,j,Niger-Congo
nucl1347,WOLOF,ɟ,Niger-Congo
nucl1347,WOLOF,ɟː,Niger-Congo
nucl1347,WOLOF,k,Niger-Congo
nucl1347,WOLOF,l̪,Niger-Congo
nucl1347,WOLOF,l̪ː,Niger-Congo
nucl1347,WOLOF,m,Niger-Congo
nucl1347,WOLOF,mː,Niger-Congo
nucl1347,WOLOF,n,Niger-Congo
nucl1347,WOLOF,nː,Niger-Congo
nucl1347,WOLOF,ɲ,Niger-Congo
nucl1347,WOLOF,ŋ,Niger-Congo
nucl1347,WOLOF,ø,Niger-Congo
nucl1347,WOLOF,oː,Niger-Congo
nucl1347,WOLOF,ɔ,Niger-Congo
nucl1347,WOLOF,ɔː,Niger-Congo
nucl1347,WOLOF,p,Niger-Congo
nucl1347,WOLOF,qχ,Niger-Congo
nucl1347,WOLOF,ɾ̪|ɾ,Niger-Congo
nucl1347,WOLOF,s,Niger-Congo
nucl1347,WOLOF,t,Niger-Congo
nucl1347,WOLOF,u,Niger-Congo
nucl1347,WOLOF,uː,Niger-Congo
nucl1347,WOLOF,w,Niger-Congo
nucl1347,WOLOF,ʔ,Niger-Congo
nucl1347,WOLOF,χ,Niger-Congo
wari1266,WARIS,a,Border
wari1266,WARIS,æ,Border
wari1266,WARIS,ɒ,Border
wari1266,WARIS,e,Border
wari1266,WARIS,ə,Border
wari1266,WARIS,ɛ,Border
wari1266,WARIS,i,Border
wari1266,WARIS,j,Border
wari1266,WARIS,k,Border
wari1266,WARIS,l̪|l,Border
wari1266,WARIS,mb,Border
wari1266,WARIS,n̪d̪|nd,Border
wari1266,WARIS,ŋɡ,Border
wari1266,WARIS,o̞,Border
wari1266,WARIS,p,Border
wari1266,WARIS,R̪|R,Border
wari1266,WARIS,s̪|s,Border
wari1266,WARIS,t̪|t,Border
wari1266,WARIS,u,Border
wari1266,WARIS,w,Border
wari1266,WARIS,x,Border
wari1266,WARIS,β,Border
wara1290,WARAY,a̟,Australian
wara1290,WARAY,c,Australian
wara1290,WARAY,cː,Australian
wara1290,WARAY,ɛ,Australian
wara1290,WARAY,i,Australian
wara1290,WARAY,j,Australian
wara1290,WARAY,k,Australian
wara1290,WARAY,kː,Australian
wara1290,WARAY,l,Australian
wara1290,WARAY,m,Australian
wara1290,WARAY,n,Australian
wara1290,WARAY,ɲ,Australian
wara1290,WARAY,ŋ,Australian
wara1290,WARAY,ɔ,Australian
wara1290,WARAY,p,Australian
wara1290,WARAY,pː,Australian
wara1290,WARAY,r,Australian
wara1290,WARAY,t,Australian
wara1290,WARAY,tː,Australian
wara1290,WARAY,u,Australian
wara1290,WARAY,w,Australian
bert1248,BERTA,a,Nilo-Saharan
bert1248,BERTA,b,Nilo-Saharan
bert1248,BERTA,d̪|d,Nilo-Saharan
bert1248,BERTA,d̠ʒ,Nilo-Saharan
bert1248,BERTA,ɗ̪|ɗ,Nilo-Saharan
bert1248,BERTA,e̞,Nilo-Saharan
bert1248,BERTA,ɡ,Nilo-Saharan
bert1248,BERTA,h,Nilo-Saharan
bert1248,BERTA,i,Nilo-Saharan
bert1248,BERTA,j,Nilo-Saharan
bert1248,BERTA,kʼ,Nilo-Saharan
bert1248,BERTA,l̪|l,Nilo-Saharan
bert1248,BERTA,m,Nilo-Saharan
bert1248,BERTA,mb,Nilo-Saharan
bert1248,BERTA,n̪|n,Nilo-Saharan
bert1248,BERTA,n̪d̪|nd,Nilo-Saharan
bert1248,BERTA,ŋ,Nilo-Saharan
bert1248,BERTA,ŋɡ,Nilo-Saharan
bert1248,BERTA,o̞,Nilo-Saharan
bert1248,BERTA,pʼ,Nilo-Saharan
bert1248,BERTA,ɸ,Nilo-Saharan
bert1248,BERTA,r̪|r,Nilo-Saharan
bert1248,BERTA,s̪|s,Nilo-Saharan
bert1248,BERTA,s̪ʼ|sʼ,Nilo-Saharan
bert1248,BERTA,ʃ,Nilo-Saharan
bert1248,BERTA,u,Nilo-Saharan
bert1248,BERTA,w,Nilo-Saharan
bert1248,BERTA,ʔ,Nilo-Saharan
bert1248,BERTA,θ,Nilo-Saharan
wuch1236,CHANGZHOU,a,Sino-Tibetan
wuch1236,CHANGZHOU,æ̃,Sino-Tibetan
wuch1236,CHANGZHOU,ə,Sino-Tibetan
wuch1236,CHANGZHOU,f,Sino-Tibetan
wuch1236,CHANGZHOU,h,Sino-Tibetan
wuch1236,CHANGZHOU,ɦ,Sino-Tibetan
wuch1236,CHANGZHOU,i,Sino-Tibetan
wuch1236,CHANGZHOU,ĩ,Sino-Tibetan
wuch1236,CHANGZHOU,j,Sino-Tibetan
wuch1236,CHANGZHOU,k,Sino-Tibetan
wuch1236,CHANGZHOU,kʰ,Sino-Tibetan
wuch1236,CHANGZHOU,kɦ,Sino-Tibetan
wuch1236,CHANGZHOU,l̪|l,Sino-Tibetan
wuch1236,CHANGZHOU,m,Sino-Tibetan
wuch1236,CHANGZHOU,n̪|n,Sino-Tibetan
wuch1236,CHANGZHOU,ŋ,Sino-Tibetan
wuch1236,CHANGZHOU,o̞,Sino-Tibetan
wuch1236,CHANGZHOU,õ̞,Sino-Tibetan
wuch1236,CHANGZHOU,p,Sino-Tibetan
wuch1236,CHANGZHOU,pʰ,Sino-Tibetan
wuch1236,CHANGZHOU,pɦ,Sino-Tibetan
wuch1236,CHANGZHOU,s̪|s,Sino-Tibetan
wuch1236,CHANGZHOU,t̪|t,Sino-Tibetan
wuch1236,CHANGZHOU,t̪ʰ|tʰ,Sino-Tibetan
wuch1236,CHANGZHOU,t̪ɦ|tɦ,Sino-Tibetan
wuch1236,CHANGZHOU,t̪s̪|ts,Sino-Tibetan
wuch1236,CHANGZHOU,t̪s̪ʰ|tsʰ,Sino-Tibetan
wuch1236,CHANGZHOU,t̪s̪ɦ|tsɦ,Sino-Tibetan
wuch1236,CHANGZHOU,u,Sino-Tibetan
wuch1236,CHANGZHOU,v,Sino-Tibetan
wuch1236,CHANGZHOU,w,Sino-Tibetan
wuch1236,CHANGZHOU,y,Sino-Tibetan
wuch1236,CHANGZHOU,z̪|z,Sino-Tibetan
wuch1236,CHANGZHOU,ʔ,Sino-Tibetan
wang1291,NGIYAMBAA,a,Australian
wang1291,NGIYAMBAA,ᴅ,Australian
wang1291,NGIYAMBAA,i,Australian
wang1291,NGIYAMBAA,j,Australian
wang1291,NGIYAMBAA,k,Australian
wang1291,NGIYAMBAA,l,Australian
wang1291,NGIYAMBAA,m,Australian
wang1291,NGIYAMBAA,n,Australian
wang1291,NGIYAMBAA,n̠,Australian
wang1291,NGIYAMBAA,n̪,Australian
wang1291,NGIYAMBAA,ŋ,Australian
wang1291,NGIYAMBAA,p,Australian
wang1291,NGIYAMBAA,ɻ,Australian
wang1291,NGIYAMBAA,t,Australian
wang1291,NGIYAMBAA,t̠,Australian
wang1291,NGIYAMBAA,t̪,Australian
wang1291,NGIYAMBAA,u,Australian
wang1291,NGIYAMBAA,w,Australian
kawa1283,KAWAIISU,a,Uto-Aztecan
kawa1283,KAWAIISU,b,Uto-Aztecan
kawa1283,KAWAIISU,d̪|d,Uto-Aztecan
kawa1283,KAWAIISU,e̞,Uto-Aztecan
kawa1283,KAWAIISU,ɣ,Uto-Aztecan
kawa1283,KAWAIISU,ɣʷ,Uto-Aztecan
kawa1283,KAWAIISU,h,Uto-Aztecan
kawa1283,KAWAIISU,hʷ,Uto-Aztecan
kawa1283,KAWAIISU,i,Uto-Aztecan
kawa1283,KAWAIISU,j,Uto-Aztecan
kawa1283,KAWAIISU,k,Uto-Aztecan
kawa1283,KAWAIISU,kʷ,Uto-Aztecan
kawa1283,KAWAIISU,l̪|l,Uto-Aztecan
kawa1283,KAWAIISU,m,Uto-Aztecan
kawa1283,KAWAIISU,n̪|n,Uto-Aztecan
kawa1283,KAWAIISU,ŋ,Uto-Aztecan
kawa1283,KAWAIISU,o̞,Uto-Aztecan
kawa1283,KAWAIISU,p,Uto-Aztecan
kawa1283,KAWAIISU,ɾ̪|ɾ,Uto-Aztecan
kawa1283,KAWAIISU,s̪|s,Uto-Aztecan
kawa1283,KAWAIISU,ʃ,Uto-Aztecan
kawa1283,KAWAIISU,t̪|t,Uto-Aztecan
kawa1283,KAWAIISU,t̪s̪|ts,Uto-Aztecan
kawa1283,KAWAIISU,t̠ʃ,Uto-Aztecan
kawa1283,KAWAIISU,u,Uto-Aztecan
kawa1283,KAWAIISU,ɯ,Uto-Aztecan
kawa1283,KAWAIISU,v,Uto-Aztecan
kawa1283,KAWAIISU,w,Uto-Aztecan
kawa1283,KAWAIISU,z̪|z,Uto-Aztecan
kawa1283,KAWAIISU,ʒ,Uto-Aztecan
kawa1283,KAWAIISU,ʔ,Uto-Aztecan
komo1258,KOMA,a,Nilo-Saharan
komo1258,KOMA,b,Nilo-Saharan
komo1258,KOMA,ɓ,Nilo-Saharan
komo1258,KOMA,d,Nilo-Saharan
komo1258,KOMA,ɗ,Nilo-Saharan
komo1258,KOMA,e,Nilo-Saharan
komo1258,KOMA,ə,Nilo-Saharan
komo1258,KOMA,ɛ,Nilo-Saharan
komo1258,KOMA,ɡ,Nilo-Saharan
komo1258,KOMA,h,Nilo-Saharan
komo1258,KOMA,i,Nilo-Saharan
komo1258,KOMA,j,Nilo-Saharan
komo1258,KOMA,k,Nilo-Saharan
komo1258,KOMA,kʼ,Nilo-Saharan
komo1258,KOMA,l,Nilo-Saharan
komo1258,KOMA,m,Nilo-Saharan
komo1258,KOMA,n,Nilo-Saharan
komo1258,KOMA,ŋ,Nilo-Saharan
komo1258,KOMA,o,Nilo-Saharan
komo1258,KOMA,ɔ,Nilo-Saharan
komo1258,KOMA,p,Nilo-Saharan
komo1258,KOMA,pʼ,Nilo-Saharan
komo1258,KOMA,r,Nilo-Saharan
komo1258,KOMA,s,Nilo-Saharan
komo1258,KOMA,sʼ,Nilo-Saharan
komo1258,KOMA,ʃ,Nilo-Saharan
komo1258,KOMA,t,Nilo-Saharan
komo1258,KOMA,tʼ,Nilo-Saharan
komo1258,KOMA,u,Nilo-Saharan
komo1258,KOMA,w,Nilo-Saharan
komo1258,KOMA,ʔ,Nilo-Saharan
libe1247,KPELLE,a,Niger-Congo
libe1247,KPELLE,ã,Niger-Congo
libe1247,KPELLE,b,Niger-Congo
libe1247,KPELLE,ɓ,Niger-Congo
libe1247,KPELLE,d,Niger-Congo
libe1247,KPELLE,ɛ,Niger-Congo
libe1247,KPELLE,ɛ̃,Niger-Congo
libe1247,KPELLE,f,Niger-Congo
libe1247,KPELLE,ɡ,Niger-Congo
libe1247,KPELLE,ɡb,Niger-Congo
libe1247,KPELLE,ɡʷ,Niger-Congo
libe1247,KPELLE,ɣ,Niger-Congo
libe1247,KPELLE,i,Niger-Congo
libe1247,KPELLE,ĩ,Niger-Congo
libe1247,KPELLE,ɪ,Niger-Congo
libe1247,KPELLE,j,Niger-Congo
libe1247,KPELLE,k,Niger-Congo
libe1247,KPELLE,kp,Niger-Congo
libe1247,KPELLE,kʷ,Niger-Congo
libe1247,KPELLE,l,Niger-Congo
libe1247,KPELLE,m,Niger-Congo
libe1247,KPELLE,n,Niger-Congo
libe1247,KPELLE,ŋ,Niger-Congo
libe1247,KPELLE,ɔ,Niger-Congo
libe1247,KPELLE,ɔ̃,Niger-Congo
libe1247,KPELLE,p,Niger-Congo
libe1247,KPELLE,ɾ,Niger-Congo
libe1247,KPELLE,s,Niger-Congo
libe1247,KPELLE,t,Niger-Congo
libe1247,KPELLE,u,Niger-Congo
libe1247,KPELLE,ũ,Niger-Congo
libe1247,KPELLE,ʊ,Niger-Congo
libe1247,KPELLE,v,Niger-Congo
libe1247,KPELLE,z,Niger-Congo
katc1249,KADUGLI,a,Nilo-Saharan
katc1249,KADUGLI,b,Nilo-Saharan
katc1249,KADUGLI,ɓ,Nilo-Saharan
katc1249,KADUGLI,c,Nilo-Saharan
katc1249,KADUGLI,d,Nilo-Saharan
katc1249,KADUGLI,d̪,Nilo-Saharan
katc1249,KADUGLI,ɗ̪,Nilo-Saharan
katc1249,KADUGLI,e̞,Nilo-Saharan
katc1249,KADUGLI,f,Nilo-Saharan
katc1249,KADUGLI,ɡ,Nilo-Saharan
katc1249,KADUGLI,i,Nilo-Saharan
katc1249,KADUGLI,j,Nilo-Saharan
katc1249,KADUGLI,ʄ,Nilo-Saharan
katc1249,KADUGLI,k,Nilo-Saharan
katc1249,KADUGLI,l,Nilo-Saharan
katc1249,KADUGLI,m,Nilo-Saharan
katc1249,KADUGLI,n,Nilo-Saharan
katc1249,KADUGLI,ɲ,Nilo-Saharan
katc1249,KADUGLI,ŋ,Nilo-Saharan
katc1249,KADUGLI,o̞,Nilo-Saharan
katc1249,KADUGLI,p,Nilo-Saharan
katc1249,KADUGLI,r,Nilo-Saharan
katc1249,KADUGLI,s,Nilo-Saharan
katc1249,KADUGLI,t,Nilo-Saharan
katc1249,KADUGLI,t̪,Nilo-Saharan
katc1249,KADUGLI,u,Nilo-Saharan
katc1249,KADUGLI,w,Nilo-Saharan
yagu1244,YAGUA,a,Yaguan
yagu1244,YAGUA,ã,Yaguan
yagu1244,YAGUA,e,Yaguan
yagu1244,YAGUA,ẽ,Yaguan
yagu1244,YAGUA,h,Yaguan
yagu1244,YAGUA,i,Yaguan
yagu1244,YAGUA,ĩ,Yaguan
yagu1244,YAGUA,ɨ,Yaguan
yagu1244,YAGUA,ɨ̃,Yaguan
yagu1244,YAGUA,j,Yaguan
yagu1244,YAGUA,k,Yaguan
yagu1244,YAGUA,m,Yaguan
yagu1244,YAGUA,n,Yaguan
yagu1244,YAGUA,ɔ,Yaguan
yagu1244,YAGUA,ɔ̃,Yaguan
yagu1244,YAGUA,p,Yaguan
yagu1244,YAGUA,ɾ,Yaguan
yagu1244,YAGUA,t,Yaguan
yagu1244,YAGUA,ts,Yaguan
yagu1244,YAGUA,t̠ʃ,Yaguan
yagu1244,YAGUA,ʊ,Yaguan
yagu1244,YAGUA,ʊ̃,Yaguan
yagu1244,YAGUA,w,Yaguan
yaqu1251,YAQUI,a,Uto-Aztecan
yaqu1251,YAQUI,b,Uto-Aztecan
yaqu1251,YAQUI,d,Uto-Aztecan
yaqu1251,YAQUI,e̞,Uto-Aztecan
yaqu1251,YAQUI,f,Uto-Aztecan
yaqu1251,YAQUI,ɡ,Uto-Aztecan
yaqu1251,YAQUI,h,Uto-Aztecan
yaqu1251,YAQUI,i,Uto-Aztecan
yaqu1251,YAQUI,j,Uto-Aztecan
yaqu1251,YAQUI,k,Uto-Aztecan
yaqu1251,YAQUI,l,Uto-Aztecan
yaqu1251,YAQUI,m,Uto-Aztecan
yaqu1251,YAQUI,n,Uto-Aztecan
yaqu1251,YAQUI,o̞,Uto-Aztecan
yaqu1251,YAQUI,p,Uto-Aztecan
yaqu1251,YAQUI,ɾ,Uto-Aztecan
yaqu1251,YAQUI,s,Uto-Aztecan
yaqu1251,YAQUI,t,Uto-Aztecan
